7.86	556.506	258.906
7.87	557.213	258.856
7.88	557.92	258.806
7.89	558.628	258.754
7.9	559.335	258.702
7.91	560.042	258.649
7.92	560.749	258.594
7.93	561.456	258.539
7.94	562.163	258.483
7.95	562.87	258.425
7.96	563.577	258.367
7.97	564.285	258.308
7.98	564.992	258.248
7.99	565.699	258.187
8	566.406	258.125
8.01	567.113	258.062
8.02	567.82	257.998
8.03	568.527	257.933
8.04	569.234	257.867
8.05	569.942	257.8
8.06	570.649	257.732
8.07	571.356	257.663
8.08	572.063	257.594
8.09	572.77	257.523
8.1	573.477	257.451
8.11	574.184	257.379
8.12	574.891	257.305
8.13	575.599	257.23
8.14	576.306	257.155
8.15	577.013	257.078
8.16	577.72	257.001
8.17	578.427	256.923
8.18	579.134	256.843
8.19	579.841	256.763
8.2	580.548	256.682
8.21	581.256	256.599
8.22	581.963	256.516
8.23	582.67	256.432
8.24	583.377	256.347
8.25	584.084	256.261
8.26	584.791	256.174
8.27	585.498	256.086
8.28	586.205	255.997
8.29	586.913	255.907
8.3	587.62	255.816
8.31	588.327	255.724
8.32	589.034	255.631
8.33	589.741	255.538
8.34	590.448	255.443
8.35	591.155	255.347
8.36	591.862	255.251
8.37	592.57	255.153
8.38	593.277	255.054
8.39	593.984	254.955
8.4	594.691	254.854
8.41	595.398	254.753
8.42	596.105	254.651
8.43	596.812	254.547
8.44	597.519	254.443
8.45	598.227	254.338
8.46	598.934	254.231
8.47	599.641	254.124
8.48	600.348	254.016
8.49	601.055	253.907
8.5	601.762	253.797
8.51	602.469	253.686
8.52	603.176	253.574
8.53	603.884	253.461
8.54	604.591	253.347
8.55	605.298	253.232
8.56	606.005	253.116
8.57	606.712	252.999
8.58	607.419	252.881
8.59	608.126	252.763
8.6	608.833	252.643
8.61	609.541	252.522
8.62	610.248	252.401
8.63	610.955	252.278
8.64	611.662	252.155
8.65	612.369	252.03
8.66	613.076	251.905
8.67	613.783	251.778
8.68	614.49	251.651
8.69	615.198	251.522
8.7	615.905	251.393
8.71	616.612	251.263
8.72	617.319	251.132
8.73	618.026	250.999
8.74	618.733	250.866
8.75	619.44	250.732
8.76	620.147	250.597
8.77	620.854	250.461
8.78	621.562	250.324
8.79	622.269	250.186
8.8	622.976	250.047
8.81	623.683	249.907
8.82	624.39	249.766
8.83	625.097	249.625
8.84	625.804	249.482
8.85	626.511	249.338
8.86	627.219	249.194
8.87	627.926	249.048
8.88	628.633	248.901
8.89	629.34	248.754
8.9	630.047	248.605
8.91	630.754	248.456
8.92	631.461	248.305
